date,Addoha,AFMA,Afric Indus,Afriquia Gaz,Agma,Alliances,Aluminium Maroc,ATLANTASANAD,Attijariwafa,Auto Hall,Auto Nejma,BALIMA,BCP,BMCI,Cartier Saada,CDM,Central.Danone,CIH,Ciments Maroc,CMT,Colorado,COSUMAR,CTM,Dari Couspate,Delattre Lev,Delta Holding,DISWAY,Ennakl,EQDOM,FENIE BROSSETTE,HPS,IBMaroc,INVOLYS,Jet Contractors,LABEL VIE,LafargeHolcim,Lesieur Cristal,Lydec,M2M Group,Maghreb Oxygene,Maghrebail,Managem,Maroc Leasing,Maroc Telecom,Med Paper,Microdata,Nexans Maroc,Oulmes,PROMOPHARM,Rebab Company,Res.Dar Saada,Risma,S2M,Saham Assurance,SALAFIN,SMI,Stokvis Nord Afr,SNEP,SODEP,Sonasid,SRM,Ste Boissons,STROC Indus,TAQA Morocco,Timar,Total Maroc,Unimer,Wafa Assur,Zellidja,MASI
2021-10-25,11.4,1361.0,348.7,4900.0,4800.0,42.0,1420.0,117.0,498.0,109.0,1941.0,93.0,278.0,661.0,27.3,571.2,461.5,338.0,1842.0,1676.0,61.0,270.5,719.0,4169.0,37.0,32.5,720.0,34.82,1423.0,156.8,7000.0,31.6,127.7,260.2,4499.0,2215.0,187.05,282.2,850.0,339.75,785.0,1563.0,366.0,142.9,28.5,680.0,200.0,1155.0,1127.0,103.0,32.0,115.9,212.0,1350.0,670.0,1765.0,16.91,780.0,280.0,607.0,143.05,2800.0,45.98,1075.0,129.1,1711.0,127.0,4600.0,81.3,13333.8365
2021-11-01,11.15,1361.0,349.0,5142.0,4609.0,40.67,1466.0,117.5,497.15,112.0,1941.0,101.9,280.5,684.0,28.61,590.0,519.0,350.0,1875.0,1711.0,63.99,268.1,669.0,4168.0,43.14,30.5,731.5,37.1,1555.0,170.4,7195.0,39.25,137.0,260.0,4730.0,2215.0,188.6,267.9,847.9,412.0,785.0,1560.0,380.0,143.5,31.3,634.0,200.0,1155.0,1103.0,105.0,31.56,113.0,220.0,1450.0,700.0,1584.0,17.01,770.0,286.0,623.0,141.4,2850.0,61.5,1101.0,130.05,1770.0,127.0,4900.0,87.0,13507.5453
2021-11-08,10.27,1360.0,345.0,5500.0,4425.0,39.5,1430.0,117.0,490.5,105.0,1941.0,112.3,280.0,667.0,34.0,590.1,465.0,339.0,1890.0,1671.0,64.39,270.0,712.0,4168.0,57.7,31.48,705.0,37.9,1500.0,172.9,7050.0,44.8,134.0,264.0,4641.0,2200.0,192.0,256.25,850.0,410.8,785.1,1558.0,380.0,143.0,31.35,621.0,200.0,1110.0,1103.0,107.95,31.0,110.5,204.0,1450.0,729.0,1578.0,19.7,739.9,278.0,592.0,159.8,2850.0,64.71,1070.0,143.0,1700.0,127.0,4870.0,87.0,13428.2629
2021-11-15,10.6,1304.0,348.0,5082.0,4425.0,40.84,1414.0,116.4,484.5,105.9,1941.0,125.0,278.0,670.0,29.05,590.1,461.5,339.9,1870.0,1714.0,61.21,265.0,704.5,4169.0,52.6,31.48,707.0,37.5,1482.0,164.9,6850.0,38.98,136.9,256.1,4685.0,2180.0,189.6,258.3,808.1,378.05,785.1,1630.0,380.0,141.7,29.62,625.0,200.75,1110.0,1143.0,110.0,31.68,112.0,204.0,1450.0,749.0,1550.0,21.38,781.0,276.0,601.0,158.85,2716.0,47.51,1100.0,146.95,1700.0,132.05,4700.0,87.0,13296.4544
2021-11-22,10.79,1324.0,350.0,5206.0,4425.0,40.9,1455.0,117.9,487.0,109.9,1941.0,133.0,280.0,645.0,29.6,590.2,461.5,338.9,1870.0,1713.0,62.99,261.35,716.7,4100.0,49.46,31.84,672.5,36.79,1480.0,175.4,6850.0,38.26,132.45,256.0,4694.0,2170.0,192.0,260.0,808.1,376.85,787.0,1620.0,390.0,142.2,30.9,620.0,200.75,1110.0,1143.0,109.95,31.5,111.0,204.0,1450.0,745.0,1600.0,21.16,770.0,280.0,635.0,154.0,2716.0,47.16,1120.0,142.0,1710.0,141.4,4800.0,87.0,13351.5286
2021-11-29,10.0,1325.0,344.8,5100.0,4266.0,39.39,1368.0,114.0,474.0,104.0,1941.0,130.6,276.5,635.0,30.04,590.0,432.2,329.45,1860.0,1671.0,59.6,260.1,678.0,4003.0,51.89,30.0,665.0,36.8,1480.0,170.0,6601.0,34.0,125.05,246.0,4690.0,2120.0,187.2,252.0,810.5,399.35,785.0,1564.0,390.0,140.75,31.03,603.1,200.25,1068.0,1122.0,109.95,29.68,104.0,200.0,1440.0,800.0,1570.0,19.2,731.0,275.0,614.0,150.0,2732.0,42.99,1080.0,139.6,1700.0,141.4,4600.0,87.5,13099.4904
2021-12-06,10.51,1295.0,342.0,5100.0,4266.0,39.73,1398.0,114.9,480.5,105.0,1941.0,115.6,275.5,630.0,31.5,590.0,433.0,331.0,1857.0,1709.0,62.96,261.0,698.0,4163.0,51.7,31.89,680.0,36.0,1449.0,160.0,6890.0,33.5,126.95,245.0,4717.0,2107.0,187.85,255.0,810.5,404.95,785.0,1592.0,400.0,141.1,30.01,625.0,189.0,1067.0,1139.0,109.95,29.99,105.0,198.0,1450.0,753.0,1524.0,17.95,739.9,277.5,602.0,150.0,2880.0,44.03,1100.0,138.0,1700.0,141.4,4630.0,88.33,13178.5085
2021-12-13,11.2,1319.0,345.0,5011.0,4266.0,40.0,1395.0,116.0,482.1,105.7,1941.0,110.0,280.0,635.0,30.08,594.0,433.0,339.0,1850.0,1690.0,62.0,266.0,725.0,4328.0,49.49,32.39,684.0,36.0,1450.0,154.0,6890.0,33.55,126.95,240.0,4750.0,2170.0,187.3,253.0,695.0,393.5,815.0,1620.0,400.0,142.1,27.3,640.0,189.0,1067.0,1110.0,109.95,29.0,107.0,200.0,1469.0,720.0,1560.0,18.0,737.0,278.5,628.0,150.0,2800.0,42.86,1100.0,138.0,1720.0,141.4,4700.0,83.48,13283.9802
2021-12-20,10.7,1319.0,345.0,5110.0,4400.0,39.1,1400.0,115.0,478.05,105.5,1941.0,108.0,277.05,635.0,30.0,595.0,433.0,333.0,1880.0,1710.0,62.78,264.95,720.0,4500.0,58.0,32.49,685.0,35.99,1450.0,135.95,6950.0,35.44,120.0,237.0,4775.0,2199.0,187.15,250.4,712.3,395.0,815.0,1620.0,400.0,139.0,25.0,630.0,189.0,1067.0,1110.0,109.95,28.6,105.5,197.0,1450.0,728.9,1510.0,16.96,740.0,280.0,619.7,148.0,2801.0,39.01,1100.0,138.0,1760.0,141.4,4700.0,80.0,13253.9624
2021-12-27,11.0,1319.0,343.0,5285.0,4321.0,39.45,1389.0,117.6,479.95,105.0,1941.0,110.0,279.95,622.3,30.0,602.0,433.0,334.0,1869.0,1729.0,66.5,264.0,730.0,4860.0,61.0,32.8,705.0,35.5,1449.0,140.0,6950.0,34.78,124.0,235.95,4800.0,2151.0,187.15,248.0,655.0,395.0,815.0,1625.0,400.0,137.2,22.33,650.0,189.0,1067.0,1097.0,109.95,28.99,105.0,209.0,1485.0,720.0,1520.0,16.0,752.9,277.0,609.0,148.0,2845.0,37.6,1100.0,137.9,1750.0,141.4,4700.0,80.0,13236.3867
2022-01-03,10.63,1360.0,343.0,5300.0,4730.0,36.5,1392.0,120.0,480.5,103.0,1941.0,110.0,278.0,631.0,30.5,600.0,433.0,339.0,1856.0,1720.0,67.9,260.3,739.9,5250.0,61.0,33.0,710.0,34.5,1364.0,146.9,6780.0,36.99,124.8,230.0,4950.0,2200.0,196.0,236.05,650.0,390.5,815.0,1600.0,400.0,139.3,22.44,670.0,189.0,1052.0,1140.0,109.95,28.09,109.75,208.7,1450.0,671.0,1499.0,16.4,744.7,282.0,619.9,151.45,2860.0,39.3,1053.0,137.9,1720.0,141.4,4850.0,74.0,13296.2891
2022-01-10,11.01,1361.0,345.0,5404.0,4550.0,38.99,1425.0,132.45,491.0,110.55,1941.0,113.0,284.0,640.0,30.5,625.0,433.0,349.0,1908.0,1770.0,67.91,269.0,739.9,5250.0,80.97,32.0,729.1,35.4,1427.0,153.9,6750.0,35.0,124.5,232.0,4950.0,2230.0,196.0,266.0,634.2,403.0,815.0,1620.0,400.0,139.0,26.06,663.0,189.0,1070.0,1140.0,109.95,29.69,108.7,200.0,1500.0,698.9,1505.0,17.89,754.0,283.5,634.0,150.0,2859.0,42.44,1103.0,141.0,1750.0,142.0,4707.0,76.95,13486.3065
2022-01-17,11.51,1350.0,350.0,5410.0,4679.0,38.38,1424.0,134.0,495.0,112.9,1941.0,115.0,288.95,662.0,31.0,655.0,433.0,349.5,1950.0,1790.0,66.11,272.8,719.9,5250.0,102.15,32.29,740.0,37.0,1500.0,148.0,7000.0,38.61,127.45,251.05,5285.0,2290.0,190.0,280.0,755.0,403.0,805.0,1661.0,385.0,139.6,25.88,674.0,189.0,1070.0,1140.0,109.95,30.17,109.6,200.0,1450.0,716.5,1500.0,19.19,796.0,291.0,695.0,147.0,2980.0,43.33,1215.0,141.0,1800.0,142.0,4845.0,80.02,13770.7843
